source_platform,source_platform_url,data.id,data.caption.text,data.caption.created_at,data.media_type,data.like_count,data.comment_count
instagram.com,https://www.instagram.com/evppev/,3724405471345300400_8792176294,"🦊🦝 Wichtiger Schritt für den Tierschutz: Der Nationalrat verabschiedete einen griffigen Gegenvorschlag zur Pelzinitiative. Wenn nun auch der Ständerat zustimmt, ist der Import von tierquälerisch erzeugtem Pelz bald verboten.",2025-09-18 13:56:29+00:00,2,61,0
instagram.com,https://www.instagram.com/evppev/,3720053302475154689_8792176294,Diese Woche diskutierte das Parlament über «Ewigkeits-Chemikalien» oder PFAS. Klar ist: Das wird teuer...,2025-09-12 13:50:08+00:00,2,25,0
instagram.com,https://www.instagram.com/evppev/,3719913397715496480_48806910773,"Gleiche Chancen auf würdevolles Sterben. «Seit 20 Jahren gibt es eine nationale Strategie für Palliative Care – aber bis heute keine einheitliche Finanzierung.» 💬 Nationalrat marcjostpolitician macht deutlich: Solange nicht klar geregelt ist, welche Leistungen in der Grundversicherung gedeckt sind, entstehen Fehlanreize – zum Beispiel für Spitalaufenthalte, die teurer sind, aber nicht immer sinnvoll. Eine faire Palliative-Versorgung braucht klare Strukturen – für alle 🏥⚖️ #palliativecare #gesundheitspolitik #versorgungfüralle #fairness",2025-09-12 09:12:26+00:00,2,36,1
instagram.com,https://www.instagram.com/evppev/,3719384157089704054_8792176294,"10’000-Unterschriften-Petition der EVP zeigt Wirkung: Verbot von Auslandsadoptionen erleidet im Nationalrat Schiffbruch. Nik Gugger, selber Adoptivkind aus Indien, ist dankbar, dass sich eine überdeutliche Ratsmehrheit gegen die Stigmatisierung von betroffenen Familien ausgesprochen hat.",2025-09-11 15:40:48+00:00,2,66,2
instagram.com,https://www.instagram.com/evppev/,3718728887133070887_8792176294,"Kaum zurück, gewinnt der «Gesundbeter» Nik Gugger schon wieder im Nationalrat! Diesmal mit seinem Postulat für besseren Jugendschutz durch höhere Tabaksteuern.",2025-09-10 17:57:42+00:00,2,85,4
instagram.com,https://www.instagram.com/evppev/,3718710089520526813_8792176294,"Grosser Erfolg heute im Nationalrat! Die grosse Kammer erteilt den Verbotsplänen von Bundesrat Jans eine klare Abfuhr und möchte internationale Adoptionen stattdessen strenger Regulieren. Damit folgt der Nationalrat der Forderung einer Petition von EVP-Nationalrat Nik Gugger, der selbst aus Indien adoptiert wurde und Beispiel dafür ist, dass gelingende Adoptionen möglich sind. Medienmitteilung über den Link in der Bio.",2025-09-10 17:20:20+00:00,1,43,1
instagram.com,https://www.instagram.com/evppev/,3717860987488499935_8792176294,"Kaum zurück im Nationalrat, ist Nik Gugger schon wieder erfolgreich mit einem Vorstoss! 💪 Die Zahl rauchender Jugendlicher steigt wieder. Höhere Steuern auf Zigaretten und Co. sind ein wirkungsvolles Mittel, um dem entgegenzuwirken. Der Nationalrat stimmt zu und der Bundesrat wird nun die Besteuerung nikotinhaltiger Produkte prüfen. Profitieren würden davon wir alle: Die Einnahmen fliessen in den AHV-Fonds.",2025-09-09 13:13:18+00:00,1,43,0
instagram.com,https://www.instagram.com/evppev/,3717095812070131965_8792176294,🗳️ Abstimmen ist ein Privileg – nutzen wir es! ✉️ Die Abstimmungsunterlagen für den Urnengang vom 28. September sind da. ✅✅ Die EVP empfiehlt 2x Ja: Zur Streichung des Eigenmietwerts und dem E-ID-Gesetz. 👉 Mehr dazu über den Link in der Bio.,2025-09-08 11:53:01+00:00,8,36,5
instagram.com,https://www.instagram.com/evppev/,3712135131638516054_8792176294,Diesen Samstag: Delegiertenversammlung der EVP Schweiz mit den Abstimmungsvorlagen vom 30. November sowie spannenden Inputs zum Thema US-Zölle und Schweizer Pharma. 👉 Jetzt anmelden! (Link in Bio),2025-09-01 15:36:59+00:00,1,18,0
instagram.com,https://www.instagram.com/evppev/,3699091133904898449_8792176294,🫵 Wir suchen dich! Werde Teil von unserem Team als Projektleiter/in Deutschschweiz (40 - 60 %)! Wir freuen uns auf deine Bewerbung! ➡️ Jobprofil und Anforderungen über den Link in der Bio.,2025-08-14 15:40:48+00:00,8,30,0
instagram.com,https://www.instagram.com/evppev/,3689450056004633532_8792176294,"🇨🇭 Wir wünschen allen einen schönen 1. August! … für Freiheit und Fairness, auch in der Weltwirtschaft.  Am Nationalfeiertag erinnern wir uns an die Grundwerte der Schweiz: Freiheit, Verantwortung, Unabhängigkeit – aber auch Solidarität und Gerechtigkeit. Gerade darum sagen wir als EVP klar Nein zum Zollhammer der USA und zu jeder Form von wirtschaftlichem Machtmissbrauch. Wenn mächtige Staaten mit Strafzöllen drohen oder kleinere Volkswirtschaften unter Druck setzen, um ihre Interessen durchzusetzen, leidet der faire Handel. Das widerspricht jedem Gedanken einer partnerschaftlichen und nachhaltigen Weltwirtschaft. Fairer Handel statt Wirtschaftserpressung – das ist unser Weg. Denn echte Stärke zeigt sich nicht in Zöllen, sondern im gemeinsamen Ringen um Lösungen, die Menschen dienen und nicht Märkte dominieren. Zum 1. August fordern wir darum: 🕊️ Ein Wirtschaftssystem, das ethischen Prinzipien verpflichtet ist 🤝 Internationale Handelsbeziehungen, die auf Fairness, nicht auf Zwang beruhen 🌍 Verantwortung – auch über die eigenen Landesgrenzen hinaus Für eine Schweiz mit Rückgrat – und mit Herz. #EVP #1August #FaireWirtschaft #NeinZumZollhammer #WerteStattMacht",2025-08-01 08:29:19+00:00,2,79,2
instagram.com,https://www.instagram.com/evppev/,3668629098791708306_8792176294,"Das Parlament möchte die Ehe als steuerliche Einheit abschaffen und Ehepaare stattdessen individuell besteuern.  💸 Ehepaare mit ungleichen Einkommen fallen damit unter einen höheren Steuersatz und bezahlen mehr: Das ist ein Steuer-Schwindel!  🗳️ Dagegen wehren wir uns und haben mit einer überparteilichen Allianz das Referendum ergriffen. Das Volk soll entscheiden! ⚠️ Hilf mit! Wir haben nur 3 Monate Zeit, um 50'000 Unterschriften zu sammeln. Unterschreibe jetzt! 👉 Infos und Unterschriftenbögen über den Link in der Bio. #Individualbesteuerung #Steuerschwindel",2025-07-03 14:58:54+00:00,2,30,0
instagram.com,https://www.instagram.com/evppev/,3659196736496627585_8792176294,Für die EVP ist klar: Gesundheit ist ein Menschenrecht – auch für Sans-Papiers. Leider hat der Nationalrat eine Motion angenommen die den Zugang zu medizinischer Hilfe gefährdet und Betroffene noch stärker in die Unsichtbarkeit treibt.,2025-06-20 14:38:19+00:00,2,30,2
instagram.com,https://www.instagram.com/evppev/,3659111239627854559_8792176294,"Mit der heute vom Parlament beschlossenen Individualbesteuerung ersetzt das Parlament die Heiratsstrafe durch eine neue Ehestrafe für Paare mit ungleichem Einkommen. Die Nachteile des Systemwechsels sind gross: Tausende Franken höhere Steuern für gewisse Mittelstandsfamilien, bis zu einer Milliarde Franken Steuerausfälle und eine enorme Mehrbelastung durch 1,7 Millionen neuen Steuerdossiers. Die EVP prüft deshalb das Referendum zu ergreifen. Link zur Medienmitteilung findest du in der Bio.",2025-06-20 11:48:02+00:00,8,40,4
instagram.com,https://www.instagram.com/evppev/,3658969945496203421_8792176294,"🌱 Die EVP sagt JA zur «Klimafonds-Initiative». Jetzt ist der Moment, in den ökologischen Umbau der Schweiz zu investieren – lieber heute handeln als morgen zahlen.",2025-06-20 07:07:44+00:00,2,29,2
instagram.com,https://www.instagram.com/evppev/,3658407925705746242_8792176294,Der Nationalrat sprach sich heute in bedauerlicher Kurzsichtigkeit für die Schwächung des Zivildienstes aus. Die EVP lehnt das Begehren zur Wiedereinführung der willkürlichen und schikanösen Gewissensprüfung entschieden ab. Ebenfalls kritisch beurteilt sie die beschlossene Revision des Zivildienstgesetzes.  Link zur Medienmitteilung in der Bio,2025-06-19 12:30:39+00:00,8,26,0
instagram.com,https://www.instagram.com/evppev/,3658396639371775087_8792176294,"Der Nationalrat will dem Zivildienst strategisch neue Vorschriften auferlegen, mit dem Ziel, diesen deutlich unattraktiver zu machen.  Auch hat er ein Postulat angenommen, welches darauf abzielt, die willkürliche und schikanöse Gewissensprüfung zu reaktivieren. Ausserdem hat nun auch der Ständerat der Einführung einer Sicherheitsdienstpflicht und damit der faktischen Abschaffung des Zivildienstes zugestimmt. Geht das so weiter, wird das aktuelle Parlament bald den Zivildienst auf dem Gewissen haben. Die Schweiz würde ein Erfolgsmodell verlieren. Link zur Medienmitteilung in der Bio",2025-06-19 12:08:41+00:00,2,32,2
instagram.com,https://www.instagram.com/evppev/,3653978589704016918_8792176294,Die EVP sagt klar Nein zur Lockerung der Kriegsmaterialexporte. Schweizer Waffen dürfen nicht in Konfliktgebiete gelangen wo Zivilisten gefährdet sind und das humanitäre Völkerrecht verletzt wird.,2025-06-13 09:50:44+00:00,2,23,0
instagram.com,https://www.instagram.com/evppev/,3653444646346676995_8792176294,"Die EVP lehnt die SRG-Initiative «200 Franken sind genug!» entschieden ab. Zu viel Sparen gefährdet Medienvielfalt, Regionalberichterstattung und Demokratie. Der Gegenvorschlag des Bundesrats ist schon ein grosser Einschnitt. Trotz über 70 Rednerinnen und Rednern stach das Votum von Nationalrat Marc Jost gegen die Initiative besonders hervor.  Schaut es euch an mit den Links in der Bio.",2025-06-12 16:10:22+00:00,2,46,3
instagram.com,https://www.instagram.com/evppev/,3652068529859468365_8792176294,Herzliche Einladung zur 1. a.o. Delegiertenversammlung vom 28. Juni (online). Gemeinsam fassen wir – ganz praktisch vom Sofa aus – die Parolen zum E-ID-Gesetz sowie zu den kantonalen Liegenschaftssteuern auf Zweitliegenschaften und der damit verbundenen Abschaffung des Eigenmietwerts. Sei dabei! Weitere Informationen und der Link zur Anmeldung findest du in der Bio.,2025-06-10 18:35:23+00:00,1,6,0
instagram.com,https://www.instagram.com/evppev/,3651966486251612414_8792176294,"Heute startet die zweite Woche der Sommersession. Leider müssen wir nun darüber informieren, dass Nationalrat Nik Gugger die gesamte Session verpassen wird. Sein Gesundheitszustand nach seinem folgenschweren Verkehrsunfall von Ende März lässt eine Teilnahme am intensiven Ratsbetrieb noch nicht zu. Seine Entscheidung, an der parlamentarischen Sommersession nicht teilzunehmen, ist sowohl medizinisch begründet als auch politisch verantwortungsvoll. Eine ordnungsgemässe parlamentarische Arbeit ist unter den gegebenen Umständen nicht möglich. Die Prognosen für eine vollständige Genesung sind jedoch sehr gut. Nik Gugger wird seine Tätigkeiten als Nationalrat voraussichtlich bereits in einigen Monaten wieder uneingeschränkt ausüben können. Somit bleibt die EVP für den Rest der Session weiterhin einzig mit Nationalrat Marc Jost vertreten.",2025-06-10 15:12:41+00:00,1,108,10
instagram.com,https://www.instagram.com/evppev/,3649078892396098001_8792176294,"Am 28. Mai gab der Bundesrat grünes Licht für neue Verhandlungen mit den USA über Wirtschaft und Handel. Trump plant Strafzölle, die die Schweiz betreffen könnten. Die EVP unterstützt die Verhandlungen – die Schweiz hat die Argumente auf ihrer Seite!",2025-06-06 15:36:03+00:00,2,18,0
instagram.com,https://www.instagram.com/evppev/,3648807146234282174_8792176294,"Das Parlament ersetzt die Heiratsstrafe durch ein neues diskriminierendes Steuersystem für einen Grossteil der Familien in der Schweiz. Ehepaare mit einem Haupteinkommen zahlen mehr, während Doppelverdiener mit hohem Gesamteinkommen profitieren. Das riecht nach Referendum!",2025-06-06 06:36:00+00:00,2,67,10
instagram.com,https://www.instagram.com/evppev/,3648427117360158233_8792176294,"Die EVP ist schockiert über die Annahme der Motion zur Sicherheitsdienstpflicht, die den Zivildienst faktisch abschaffen will. Die neuen Regelungen würden zudem jährlich wiederkehrende Kosten von knapp 1 Mia. Franken bedeuten. Wir wehren uns entschieden gegen diese Angriffe.",2025-06-05 18:01:01+00:00,2,45,1
instagram.com,https://www.instagram.com/evppev/,3648360734488276273_8792176294,"Der Nationalrat fordert die faktische Abschaffung des Zivildienstes. Die Personalbestände der Armee, des Zivilschutzes und des Zivildienstes sollen bedarfsgerecht gestärkt werden. Stattdessen will der Nationalrat diese gegeneinander ausspielen und beschloss heute einen «teuren Blindgänger». Link zur Medienmitteilung in Bio.",2025-06-05 15:48:40+00:00,8,50,5
instagram.com,https://www.instagram.com/evppev/,3646898775595150358_8792176294,"In diesen schwierigen Zeiten sind unsere Gedanken und Gebete bei den Bewohnern und Bewohnerinnen von Blatten, die innert Sekunden ihr gesamtes Hab und Gut verloren haben. Ein großer Dank an die involvierten Behörden und helfenden Hände vor Ort! Wir rufen zum Spenden für die betroffenen Menschen aus Blatten auf. @LilianStuder",2025-06-03 15:24:34+00:00,2,27,0
instagram.com,https://www.instagram.com/p/DKcYx1DJ-wW/,3643975178033376843_8792176294,Frauen werden in der Politik mit einem anderen Massstab gemessen. Die Antwort von Stadtpräsidentin @evelinefenner darauf: Mit Kompetenz überzeugen.,2025-05-30 14:35:45+00:00,2,13,1
instagram.com,https://www.instagram.com/p/DKcYx1DJ-wW/,3642334002606225027_8792176294,"Die humanitäre Situation im Gazastreifen hat eine dramatische Eskalation erreicht. Millionen von Menschen, darunter unzählige Kinder, sind von Hunger, Krankheit, Vertreibung und fehlender medizinischer Versorgung betroffen. Die EVP ist tief besorgt über die anhaltenden Kämpfe, die weitreichende Zerstörung ziviler Infrastruktur und die vollständige Blockade humanitärer Hilfe. Die EVP fordert vom Bundesrat, sich entschieden für die Einhaltung des humanitären Völkerrechts und den Schutz der Zivilbevölkerung einzusetzen. Link zur Medienmitteilung in Bio.",2025-05-28 13:17:49+00:00,8,67,15
instagram.com,https://www.instagram.com/p/DKcYx1DJ-wW/,3641741389475706212_8792176294,Heute haben wir die Konzernverantwortungsinitiative mit mehr als 280'000 Unterschriften eingereicht. 🎉 Vielen Dank für eure Unterstützung für Menschenrechte und den Erhalt unserer Schöpfung. 🤝🌍,2025-05-27 12:37:36+00:00,2,39,0
instagram.com,https://www.instagram.com/p/DKcYx1DJ-wW/,3636730119439145850_8792176294,"Um dem Fachkräftemangel entgegenzuwirken, wollte der Stadtrat von Affoltern am Albis eine 38-Stunden-Woche für ihre Mitarbeitenden einführen. Dieser Vorschlag führte zu viel Kritik. Stadtpräsidentin @evelinefenner erzählt, wie sie damit umging.",2025-05-20 14:43:03+00:00,2,10,0
instagram.com,https://www.instagram.com/p/DKcYx1DJ-wW/,3636044630411765192_8792176294,Die EVP-Frauentagung thematisierte am Samstag die zentrale Rolle von Frauen in Konfliktsituationen und Friedensverhandlungen. Impulsreferate und eine abschließende Plenardiskussion boten Raum für den Austausch über nachhaltigen Frieden. 🌍🤝💬✨👩,2025-05-19 15:58:48+00:00,8,26,0
instagram.com,https://www.instagram.com/p/DKcYx1DJ-wW/,3633825911486078258_8792176294,Königin oder Dienerin? Stadtpräsidentin Eveline Fenner im Interview. @evelinefenner,2025-05-16 14:30:59+00:00,2,22,0
instagram.com,https://www.instagram.com/p/DKcYx1DJ-wW/,3632209454229007263_8792176294,Von Indien in den Nationalrat. @fensterzumsonntag hat @nikgugger begleitet und seine Geschichte erzählt. Jetzt Portrait ansehen auf Play SRF oder sonntag.ch!,2025-05-14 09:01:51+00:00,2,90,1
instagram.com,https://www.instagram.com/p/DKcYx1DJ-wW/,3627972411529505748_8792176294,"Ein grosser Erfolg für die Demokratie!  Die diskriminierende Regelung, dass Menschen mit einer umfassenden Beistandschaft nicht abstimmen und wählen dürfen, soll gestrichten werden. Das fordert EVP-Nationalrat Marc Jost in seiner Motion, die nun vom Nationalrat angenommen wurde.",2025-05-08 12:43:12+00:00,2,36,1
instagram.com,https://www.instagram.com/p/DKcYx1DJ-wW/,3627362527708616225_8792176294,"👨‍❤️‍👩 Grosser Erfolg für EVP-Nationalrat Marc Jost und für die Stärkung von Paarbeziehungen! 👨‍❤️‍👩 Nach intensivem Einsatz stimmte eine knappe Mehrheit des Nationalrates dem Postulat «Ehen, Partnerschaften und Paare stärken» zu. 👨‍❤️‍👩 Der Bundesrat wird mit einem Bericht nun eine wertvolle Grundlage für die Stärkung von Paarbeziehungen schaffen.",2025-05-07 16:31:38+00:00,2,73,6
instagram.com,https://www.instagram.com/p/DKcYx1DJ-wW/,3622963930234197557_8792176294,"Die Schweiz verstösst gegen die UNO-Behindertenrechtskonvention, indem rund 16'000 Menschen mit Behinderung das Stimm- und Wahlrecht verwehrt wird. 🗳️ Viele dieser Menschen können und möchten sich an unserer Demokratie beteiligen. EVP-Nationalrat Marc Jost möchte ihnen dieses Recht ermöglichen. 🗳️ Am Montag diskutiert der Nationalrat über den Vorstoss der Staatspolitischen Kommission aus der Feder von Marc Jost. 🗳️ Im SRF Forum diskutierte Marc bereits heute zum Thema.",2025-05-01 14:50:19+00:00,2,26,0
instagram.com,https://www.instagram.com/p/DKcYx1DJ-wW/,3622943771947727455_8792176294,"Die Frauentagung 2025 steht bevor: Jetzt anmelden! ♀️🕊️ Frauen aus der EVP und interessierte Frauen treffen sich am Samstag, 17. Mai 2025 zum Thema «FRAU UND KRIEG - Botschafterinnen für Frieden und Hoffnung». ♀️🕊️ Diese Tagung der EVP Frauen Schweiz widmet sich der entscheidenden Rolle von Frauen in Konfliktsituationen, Friedensverhandlungen und der Förderung von nachhaltigem Frieden. ♀️🕊️ Jetzt anmelden! 👉 Link in Bio.",2025-05-01 14:09:43+00:00,1,15,0
instagram.com,https://www.instagram.com/evppev/,3622886272024570213_13539208947,"❗️Wir suchen den/die neue Generalsekretär/in der JEVP❗️ Die JEVP sucht per 1. August 2025 oder nach Vereinbarung eine/n Generalsekretär/in 20%. Du arbeitest gerne mit Menschen zusammen, bist an politischer Mitgestaltung interessiert und ein Organisationstalent? ✔️Dann bewirb dich bis am Freitag, dem 30.05.2025 per E-Mail an info@jevp.ch. Alle weiteren Informationen findest du in der Stellenausschreibung (Link inBio). ℹ️ Diese Stellenausschreibung darfst du auch gerne mit Bekannten teilen. Danke für dein Interesse!",2025-05-01 12:15:22+00:00,1,16,0
instagram.com,https://www.instagram.com/evppev/,3622282454048695450_2055518466,Gute Nachricht: In Zeiten sinkender Beiträge zur EZA ist der heutige Bundesratsentscheid ermutigend: Die Schweiz stärkt ihr Garantiekapital bei der Afrikanischen Entwicklungsbank – ganz im Sinne meines Postulats -> parlament.ch Marc Jost,2025-04-30 16:15:40+00:00,1,14,0
instagram.com,https://www.instagram.com/evppev/,3614777715118925480_8792176294,Wir wünschen frohe Ostern! 🐑🌸,2025-04-20 07:45:14+00:00,1,47,1
instagram.com,https://www.instagram.com/evppev/,3608398456952127046_8792176294,👨‍👩‍👧‍👦 Es ist Familienzeit! Für eine starke Gesellschaft und Wirtschaft. 👉 Jetzt unterschreiben!,2025-04-11 12:42:01+00:00,2,28,2
instagram.com,https://www.instagram.com/evppev/,3607585798329881229_8792176294,"🎉📝 Innerhalb nur eines Monates haben über 10’000 Menschen die Online-Petition «Auslandsadoptionen retten!» von EVP-Nationalrat @nikgugger unterzeichnet.  💕 Die breite Unterstützung aus der Bevölkerung ist eine deutliche Aufforderung an den Bundesrat, das geplante Verbot von Auslandsadoptionen wieder zu stoppen.  📦 Wir haben die Petition heute der Bundeskanzlei übergeben. Bereits morgen befasst sich die Rechtskommission des Nationalrates mit dem Thema. 🙏 Vielen Dank auch für die grosse Unterstützung von @gafs.adozione !",2025-04-10 09:36:02+00:00,8,57,1
instagram.com,https://www.instagram.com/evppev/,3599059519263580085_8792176294,An der heutigen Delegiertenversammlung der EVP Schweiz wurde Lilian Studer einstimmig als Parteipräsidentin wiedergewählt. Zudem beschäftigte sich die EVP mit der Beziehung der Schweiz zur EU und dem Stabilisierungspaket. Mehr dazu in der Medienmitteilung über den Link in der Bio.,2025-03-29 15:15:50+00:00,8,94,1
instagram.com,https://www.instagram.com/evppev/,3593830092359877125_8792176294,"🤝🪖⛑️ Einer für alle, alle für einen! Die Initiative Service Citoyen möchte das Miliz-System stärken und eine Dienstpflicht für alle in Militär, Zivilschutz oder Zivildienst. Das Parlament verpasste die Chance und lehnt die Initiative ab. 🗳️🚀 Nun hat das Volk das letzte Wort! Die EVP sagt Ja zu einer engagierten Schweiz!",2025-03-22 10:06:32+00:00,2,41,1
instagram.com,https://www.instagram.com/evppev/,3593287056733994990_8792176294,"✅ Das Parlament gibt grünes Licht! 🤝 Nach der diplomatischen Meisterleistung ist die Schweiz mit den anderen EFTA-Staaten das erste westliche Land, welches ein Freihandelsabkommen mit Indien hat. 📈 EVP-Nationalrat @nikgugger hat an vorderster Front darauf hingearbeitet und freut sich auf diesen wertvollen Schritt für die Schweizer Wirtschaft. 1 Std.",2025-03-21 16:10:02+00:00,2,38,3
instagram.com,https://www.instagram.com/evppev/,3593272179764117149_8792176294,Die gerechteste Sanierung der AHV wäre über eine #Erbschaftssteuer.  Genau das forderte EVP-Nationalrat @marcjostpolitician mit seiner parlamentarischen Initiative.,2025-03-21 15:43:54+00:00,2,29,0
instagram.com,https://www.instagram.com/evppev/,3592593550336959529_8792176294,"Jetzt anmelden! Am Samstag, 29. März 2025 findet die ordentliche Delegiertenversammlung der EVP Schweiz in Bern statt. Neben den ordentlichen Geschäften und Erneuerungswahlen wird insbesondere das Thema Schweiz-EU besprochen. Botschafter Patric Franzen, Stv. Staatssekretär des EDA und Chef-Unterhändler für das Vertragspaket mit der EU wird dieses in einem Referat erläutert. Vertieft wird das Thema bei einer Podiumsdiskussion mit Ständerätin Tiana Moser, alt-Nationalrat Adrian Wüthrich als Präsident von Travail.Suisse und Nationalrat Nik Gugger. Infos und Anmeldung über evppev.ch/dv (Link in Bio)",2025-03-20 17:09:06+00:00,1,14,0
instagram.com,https://www.instagram.com/evppev/,3590422567865913387_8792176294,"Tamedia berichtet heute über die Petition von @nikgugger Adoption-JA.ch. Wer noch nicht hat, jetzt online unterschreiben! Den ganzen Artikel kann man über den Link in der Bio lesen.",2025-03-17 17:18:12+00:00,8,86,3
instagram.com,https://www.instagram.com/evppev/,3588141305097574037_8792176294,🦺⛑️ Immer wieder steht der Zivildienst unter Druck. Diesmal sollen Zivis beim Zivilschutz aushelfen und das obwohl noch immer viele Zivilschützer nicht auf ihre Diensttage kommen. ✋Die EVP steht ein für den gesellschaftlich wertvollen Zivildienst.,2025-03-14 13:44:01+00:00,2,42,0
instagram.com,https://www.instagram.com/p/DHd3gJwIj6d/,3587566210854342246_8792176294,"🚫👨‍👩‍👦 «Gäbe es einen Nationalrat Gugger?» Der Bundesrat will internationale Adoptionen verbieten. Nik Gugger, selbst aus Indien adoptiert, wehrt sich gegen dieses Verbot. Bundesrat Jans musste sich im Parlament kritischen Fragen stellen. Jetzt Petition unterschreiben! www.Adoption-JA.ch",2025-03-13 18:41:41+00:00,2,49,1
instagram.com,https://www.instagram.com/p/DHd3gJwIj6d/,3586615327157481094_8792176294,👏🗳️ Die EVP gratuliert Martin Pfister herzlich zur Wahl in den Bundesrat! Wir wünschen gutes Gelingen im Amt und freuen uns auf die Zusammenarbeit in der gemeinsamen Fraktion.,2025-03-12 11:11:27+00:00,1,142,2
instagram.com,https://www.instagram.com/p/DHd3gJwIj6d/,3585569107466556254_6219223490,Die zweite Sessionswoche ist gestartet und meine Petition adoption-ja.ch nimmt richtig Fahrt auf! 🚀🙏 Lasst uns gemeinsam unsere Grassroots-Aktion auf das nächste #Level bringen. Schaut euch mein neues Video zum Start der zweiten Sessionswoche an! 🎥💪 #adoption #future #kids #love #life,2025-03-11 00:36:23+00:00,2,72,2
